station,dateTime,value
Sunderland Bridge,2022-11-15 05:00:00+00:00,0.395
Sunderland Bridge,2022-11-15 05:15:00+00:00,0.395
Sunderland Bridge,2022-11-15 05:30:00+00:00,0.395
Sunderland Bridge,2022-11-15 05:45:00+00:00,0.395
Sunderland Bridge,2022-11-15 06:00:00+00:00,0.394
Sunderland Bridge,2022-11-15 06:15:00+00:00,0.393
Sunderland Bridge,2022-11-15 06:30:00+00:00,0.393
Sunderland Bridge,2022-11-15 06:45:00+00:00,0.393
Sunderland Bridge,2022-11-15 07:00:00+00:00,0.393
Sunderland Bridge,2022-11-15 07:15:00+00:00,0.393
Sunderland Bridge,2022-11-15 07:30:00+00:00,0.393
Sunderland Bridge,2022-11-15 07:45:00+00:00,0.393
Sunderland Bridge,2022-11-15 08:00:00+00:00,0.393
Sunderland Bridge,2022-11-15 08:15:00+00:00,0.392
Sunderland Bridge,2022-11-15 08:30:00+00:00,0.393
Sunderland Bridge,2022-11-15 08:45:00+00:00,0.393
Sunderland Bridge,2022-11-15 09:00:00+00:00,0.393
Sunderland Bridge,2022-11-15 09:15:00+00:00,0.393
Sunderland Bridge,2022-11-15 09:30:00+00:00,0.395
Sunderland Bridge,2022-11-15 09:45:00+00:00,0.396
Sunderland Bridge,2022-11-15 10:00:00+00:00,0.396
Sunderland Bridge,2022-11-15 10:15:00+00:00,0.396
Sunderland Bridge,2022-11-15 10:30:00+00:00,0.396
Sunderland Bridge,2022-11-15 10:45:00+00:00,0.399
Sunderland Bridge,2022-11-15 11:00:00+00:00,0.4
Sunderland Bridge,2022-11-15 11:15:00+00:00,0.401
Sunderland Bridge,2022-11-15 11:30:00+00:00,0.404
Sunderland Bridge,2022-11-15 11:45:00+00:00,0.407
Sunderland Bridge,2022-11-15 12:00:00+00:00,0.41
Sunderland Bridge,2022-11-15 12:15:00+00:00,0.412
Sunderland Bridge,2022-11-15 12:30:00+00:00,0.417
Sunderland Bridge,2022-11-15 12:45:00+00:00,0.424
Sunderland Bridge,2022-11-15 13:00:00+00:00,0.426
Sunderland Bridge,2022-11-15 13:15:00+00:00,0.429
Sunderland Bridge,2022-11-15 13:30:00+00:00,0.433
Sunderland Bridge,2022-11-15 13:45:00+00:00,0.44
Sunderland Bridge,2022-11-15 14:00:00+00:00,0.449
Sunderland Bridge,2022-11-15 14:15:00+00:00,0.461
Sunderland Bridge,2022-11-15 14:30:00+00:00,0.475
Sunderland Bridge,2022-11-15 14:45:00+00:00,0.488
Sunderland Bridge,2022-11-15 15:00:00+00:00,0.503
Sunderland Bridge,2022-11-15 15:15:00+00:00,0.515
Sunderland Bridge,2022-11-15 15:30:00+00:00,0.525
Sunderland Bridge,2022-11-15 15:45:00+00:00,0.535
Sunderland Bridge,2022-11-15 16:00:00+00:00,0.551
Sunderland Bridge,2022-11-15 16:15:00+00:00,0.568
Sunderland Bridge,2022-11-15 16:30:00+00:00,0.596
Sunderland Bridge,2022-11-15 16:45:00+00:00,0.627
Sunderland Bridge,2022-11-15 17:00:00+00:00,0.649
Sunderland Bridge,2022-11-15 17:15:00+00:00,0.666
Sunderland Bridge,2022-11-15 17:30:00+00:00,0.677
Sunderland Bridge,2022-11-15 17:45:00+00:00,0.699
Sunderland Bridge,2022-11-15 18:00:00+00:00,0.723
Sunderland Bridge,2022-11-15 18:15:00+00:00,0.743
Sunderland Bridge,2022-11-15 18:30:00+00:00,0.76
Sunderland Bridge,2022-11-15 18:45:00+00:00,0.773
Sunderland Bridge,2022-11-15 19:00:00+00:00,0.79
Sunderland Bridge,2022-11-15 19:15:00+00:00,0.816
Sunderland Bridge,2022-11-15 19:30:00+00:00,0.846
Sunderland Bridge,2022-11-15 19:45:00+00:00,0.881
Sunderland Bridge,2022-11-15 20:00:00+00:00,0.916
Sunderland Bridge,2022-11-15 20:15:00+00:00,0.944
Sunderland Bridge,2022-11-15 20:30:00+00:00,0.962
Sunderland Bridge,2022-11-15 20:45:00+00:00,0.976
Sunderland Bridge,2022-11-15 21:00:00+00:00,0.985
Sunderland Bridge,2022-11-15 21:15:00+00:00,0.989
Sunderland Bridge,2022-11-15 21:30:00+00:00,0.996
Sunderland Bridge,2022-11-15 22:30:00+00:00,1.048
Sunderland Bridge,2022-11-15 22:00:00+00:00,1.013
Sunderland Bridge,2022-11-15 21:45:00+00:00,1.001
Sunderland Bridge,2022-11-15 22:15:00+00:00,1.028
Sunderland Bridge,2022-11-15 22:45:00+00:00,1.06
Sunderland Bridge,2022-11-15 23:00:00+00:00,1.075
Sunderland Bridge,2022-11-15 23:15:00+00:00,1.088
Sunderland Bridge,2022-11-15 23:30:00+00:00,1.093
Sunderland Bridge,2022-11-15 23:45:00+00:00,1.1
Sunderland Bridge,2022-11-14 00:00:00+00:00,0.417
Sunderland Bridge,2022-11-14 00:15:00+00:00,0.417
Sunderland Bridge,2022-11-14 00:30:00+00:00,0.417
Sunderland Bridge,2022-11-14 00:45:00+00:00,0.417
Sunderland Bridge,2022-11-14 01:00:00+00:00,0.416
Sunderland Bridge,2022-11-14 01:15:00+00:00,0.416
Sunderland Bridge,2022-11-14 01:30:00+00:00,0.416
Sunderland Bridge,2022-11-14 01:45:00+00:00,0.416
Sunderland Bridge,2022-11-14 02:00:00+00:00,0.416
Sunderland Bridge,2022-11-14 02:15:00+00:00,0.415
Sunderland Bridge,2022-11-14 02:45:00+00:00,0.415
Sunderland Bridge,2022-11-14 02:30:00+00:00,0.415
Sunderland Bridge,2022-11-14 03:00:00+00:00,0.414
Sunderland Bridge,2022-11-14 03:15:00+00:00,0.413
Sunderland Bridge,2022-11-14 03:30:00+00:00,0.413
Sunderland Bridge,2022-11-14 03:45:00+00:00,0.412
Sunderland Bridge,2022-11-14 04:00:00+00:00,0.412
Sunderland Bridge,2022-11-14 04:15:00+00:00,0.412
Sunderland Bridge,2022-11-14 04:30:00+00:00,0.412
Sunderland Bridge,2022-11-14 04:45:00+00:00,0.41
Sunderland Bridge,2022-11-14 05:00:00+00:00,0.41
Sunderland Bridge,2022-11-14 05:15:00+00:00,0.41
Sunderland Bridge,2022-11-14 05:30:00+00:00,0.41
Sunderland Bridge,2022-11-14 05:45:00+00:00,0.409
Sunderland Bridge,2022-11-14 06:00:00+00:00,0.409
Sunderland Bridge,2022-11-14 06:15:00+00:00,0.409
Sunderland Bridge,2022-11-14 06:30:00+00:00,0.409
Sunderland Bridge,2022-11-14 06:45:00+00:00,0.408
Sunderland Bridge,2022-11-14 07:00:00+00:00,0.408
Sunderland Bridge,2022-11-14 07:15:00+00:00,0.408
Sunderland Bridge,2022-11-14 07:30:00+00:00,0.408
Sunderland Bridge,2022-11-14 07:45:00+00:00,0.408
Sunderland Bridge,2022-11-14 08:00:00+00:00,0.408
Sunderland Bridge,2022-11-14 08:15:00+00:00,0.408
Sunderland Bridge,2022-11-14 08:30:00+00:00,0.408
Sunderland Bridge,2022-11-14 08:45:00+00:00,0.408
Sunderland Bridge,2022-11-14 09:00:00+00:00,0.408
Sunderland Bridge,2022-11-14 09:15:00+00:00,0.408
Sunderland Bridge,2022-11-14 09:30:00+00:00,0.408
Sunderland Bridge,2022-11-14 09:45:00+00:00,0.409
Sunderland Bridge,2022-11-14 10:00:00+00:00,0.409
Sunderland Bridge,2022-11-14 10:15:00+00:00,0.408
Sunderland Bridge,2022-11-14 10:30:00+00:00,0.408
Sunderland Bridge,2022-11-14 10:45:00+00:00,0.408
Sunderland Bridge,2022-11-14 11:00:00+00:00,0.408
Sunderland Bridge,2022-11-14 11:15:00+00:00,0.407
Sunderland Bridge,2022-11-14 11:30:00+00:00,0.407
Sunderland Bridge,2022-11-14 11:45:00+00:00,0.407
Sunderland Bridge,2022-11-14 12:00:00+00:00,0.407
Sunderland Bridge,2022-11-14 12:15:00+00:00,0.407
Sunderland Bridge,2022-11-14 12:30:00+00:00,0.407
Sunderland Bridge,2022-11-14 12:45:00+00:00,0.407
Sunderland Bridge,2022-11-14 13:00:00+00:00,0.407
Sunderland Bridge,2022-11-14 13:15:00+00:00,0.407
Sunderland Bridge,2022-11-14 13:30:00+00:00,0.406
Sunderland Bridge,2022-11-14 13:45:00+00:00,0.407
Sunderland Bridge,2022-11-14 14:00:00+00:00,0.405
Sunderland Bridge,2022-11-14 14:15:00+00:00,0.407
Sunderland Bridge,2022-11-14 14:30:00+00:00,0.407
Sunderland Bridge,2022-11-14 14:45:00+00:00,0.407
Sunderland Bridge,2022-11-14 15:00:00+00:00,0.406
Sunderland Bridge,2022-11-14 15:15:00+00:00,0.405
Sunderland Bridge,2022-11-14 15:30:00+00:00,0.405
Sunderland Bridge,2022-11-14 15:45:00+00:00,0.404
Sunderland Bridge,2022-11-14 16:00:00+00:00,0.404
Sunderland Bridge,2022-11-14 16:15:00+00:00,0.404
Sunderland Bridge,2022-11-14 16:30:00+00:00,0.403
Sunderland Bridge,2022-11-14 16:45:00+00:00,0.403
Sunderland Bridge,2022-11-14 17:00:00+00:00,0.402
Sunderland Bridge,2022-11-14 17:15:00+00:00,0.401
Sunderland Bridge,2022-11-14 17:30:00+00:00,0.401
Sunderland Bridge,2022-11-14 17:45:00+00:00,0.401
Sunderland Bridge,2022-11-14 18:00:00+00:00,0.4
Sunderland Bridge,2022-11-14 18:15:00+00:00,0.4
Sunderland Bridge,2022-11-14 18:30:00+00:00,0.4
Sunderland Bridge,2022-11-14 18:45:00+00:00,0.4
Sunderland Bridge,2022-11-14 19:00:00+00:00,0.4
Sunderland Bridge,2022-11-14 19:15:00+00:00,0.399
Sunderland Bridge,2022-11-14 19:30:00+00:00,0.4
Sunderland Bridge,2022-11-14 19:45:00+00:00,0.4
Sunderland Bridge,2022-11-14 20:00:00+00:00,0.4
Sunderland Bridge,2022-11-14 20:15:00+00:00,0.399
Sunderland Bridge,2022-11-14 20:30:00+00:00,0.4
Sunderland Bridge,2022-11-14 20:45:00+00:00,0.399
Sunderland Bridge,2022-11-14 21:00:00+00:00,0.399
Sunderland Bridge,2022-11-14 21:15:00+00:00,0.399
Sunderland Bridge,2022-11-14 21:30:00+00:00,0.399
Sunderland Bridge,2022-11-14 22:30:00+00:00,0.399
Sunderland Bridge,2022-11-14 21:45:00+00:00,0.399
Sunderland Bridge,2022-11-14 22:00:00+00:00,0.399
Sunderland Bridge,2022-11-14 22:15:00+00:00,0.399
Sunderland Bridge,2022-11-14 22:45:00+00:00,0.398
Sunderland Bridge,2022-11-14 23:00:00+00:00,0.398
Sunderland Bridge,2022-11-14 23:15:00+00:00,0.399
Sunderland Bridge,2022-11-14 23:30:00+00:00,0.399
Sunderland Bridge,2022-11-14 23:45:00+00:00,0.399
Sunderland Bridge,2022-11-13 00:00:00+00:00,0.45
Sunderland Bridge,2022-11-13 00:15:00+00:00,0.45
Sunderland Bridge,2022-11-13 00:30:00+00:00,0.45
Sunderland Bridge,2022-11-13 00:45:00+00:00,0.449
Sunderland Bridge,2022-11-13 01:00:00+00:00,0.447
Sunderland Bridge,2022-11-13 01:15:00+00:00,0.447
Sunderland Bridge,2022-11-13 01:30:00+00:00,0.447
Sunderland Bridge,2022-11-13 01:45:00+00:00,0.447
Sunderland Bridge,2022-11-13 02:00:00+00:00,0.446
Sunderland Bridge,2022-11-13 02:15:00+00:00,0.445
Sunderland Bridge,2022-11-13 02:30:00+00:00,0.445
Sunderland Bridge,2022-11-13 02:45:00+00:00,0.445
Sunderland Bridge,2022-11-13 03:00:00+00:00,0.444
Sunderland Bridge,2022-11-13 03:15:00+00:00,0.444
Sunderland Bridge,2022-11-13 03:30:00+00:00,0.444
Sunderland Bridge,2022-11-13 03:45:00+00:00,0.443
Sunderland Bridge,2022-11-13 04:00:00+00:00,0.442
Sunderland Bridge,2022-11-13 04:15:00+00:00,0.441
Sunderland Bridge,2022-11-13 04:30:00+00:00,0.441
Sunderland Bridge,2022-11-13 04:45:00+00:00,0.441
Sunderland Bridge,2022-11-13 05:00:00+00:00,0.44
Sunderland Bridge,2022-11-13 05:15:00+00:00,0.44
Sunderland Bridge,2022-11-13 05:30:00+00:00,0.44
Sunderland Bridge,2022-11-13 05:45:00+00:00,0.439
Sunderland Bridge,2022-11-13 06:00:00+00:00,0.439
Sunderland Bridge,2022-11-13 06:15:00+00:00,0.438
Sunderland Bridge,2022-11-13 06:30:00+00:00,0.437
Sunderland Bridge,2022-11-13 06:45:00+00:00,0.437
Sunderland Bridge,2022-11-13 07:00:00+00:00,0.436
Sunderland Bridge,2022-11-13 07:15:00+00:00,0.436
Sunderland Bridge,2022-11-13 07:30:00+00:00,0.436
Sunderland Bridge,2022-11-13 07:45:00+00:00,0.435
Sunderland Bridge,2022-11-13 08:00:00+00:00,0.435
Sunderland Bridge,2022-11-13 08:15:00+00:00,0.434
Sunderland Bridge,2022-11-13 08:30:00+00:00,0.433
Sunderland Bridge,2022-11-13 08:45:00+00:00,0.433
Sunderland Bridge,2022-11-13 09:00:00+00:00,0.433
Sunderland Bridge,2022-11-13 09:15:00+00:00,0.432
Sunderland Bridge,2022-11-13 09:30:00+00:00,0.432
Sunderland Bridge,2022-11-13 09:45:00+00:00,0.432
Sunderland Bridge,2022-11-13 10:00:00+00:00,0.432
Sunderland Bridge,2022-11-13 10:15:00+00:00,0.432
Sunderland Bridge,2022-11-13 10:30:00+00:00,0.432
Sunderland Bridge,2022-11-13 10:45:00+00:00,0.432
Sunderland Bridge,2022-11-13 11:00:00+00:00,0.432
Sunderland Bridge,2022-11-13 11:15:00+00:00,0.432
Sunderland Bridge,2022-11-13 11:30:00+00:00,0.432
Sunderland Bridge,2022-11-13 11:45:00+00:00,0.431
Sunderland Bridge,2022-11-13 12:00:00+00:00,0.431
Sunderland Bridge,2022-11-13 12:15:00+00:00,0.431
Sunderland Bridge,2022-11-13 12:30:00+00:00,0.431
Sunderland Bridge,2022-11-13 12:45:00+00:00,0.429
Sunderland Bridge,2022-11-13 13:00:00+00:00,0.429
Sunderland Bridge,2022-11-13 13:15:00+00:00,0.429
Sunderland Bridge,2022-11-13 13:30:00+00:00,0.431
Sunderland Bridge,2022-11-13 13:45:00+00:00,0.429
Sunderland Bridge,2022-11-13 14:00:00+00:00,0.429
Sunderland Bridge,2022-11-13 14:15:00+00:00,0.428
Sunderland Bridge,2022-11-13 14:30:00+00:00,0.428
Sunderland Bridge,2022-11-13 14:45:00+00:00,0.428
Sunderland Bridge,2022-11-13 15:00:00+00:00,0.428
Sunderland Bridge,2022-11-13 15:15:00+00:00,0.428
Sunderland Bridge,2022-11-13 15:30:00+00:00,0.428
Sunderland Bridge,2022-11-13 15:45:00+00:00,0.427
Sunderland Bridge,2022-11-13 16:00:00+00:00,0.426
Sunderland Bridge,2022-11-13 16:15:00+00:00,0.424
Sunderland Bridge,2022-11-13 16:30:00+00:00,0.425
Sunderland Bridge,2022-11-13 16:45:00+00:00,0.424
Sunderland Bridge,2022-11-13 17:00:00+00:00,0.424
Sunderland Bridge,2022-11-13 17:15:00+00:00,0.424
Sunderland Bridge,2022-11-13 17:30:00+00:00,0.424
Sunderland Bridge,2022-11-13 17:45:00+00:00,0.423
Sunderland Bridge,2022-11-13 18:00:00+00:00,0.424
Sunderland Bridge,2022-11-13 18:15:00+00:00,0.423
Sunderland Bridge,2022-11-13 18:30:00+00:00,0.422
Sunderland Bridge,2022-11-13 18:45:00+00:00,0.423
Sunderland Bridge,2022-11-13 19:00:00+00:00,0.421
Sunderland Bridge,2022-11-13 19:15:00+00:00,0.421
Sunderland Bridge,2022-11-13 19:30:00+00:00,0.423
Sunderland Bridge,2022-11-13 19:45:00+00:00,0.421
Sunderland Bridge,2022-11-13 20:00:00+00:00,0.42
Sunderland Bridge,2022-11-13 20:15:00+00:00,0.421
Sunderland Bridge,2022-11-13 20:30:00+00:00,0.42
Sunderland Bridge,2022-11-13 20:45:00+00:00,0.42
Sunderland Bridge,2022-11-13 21:00:00+00:00,0.42
Sunderland Bridge,2022-11-13 21:15:00+00:00,0.42
Sunderland Bridge,2022-11-13 21:30:00+00:00,0.42
Sunderland Bridge,2022-11-13 22:30:00+00:00,0.42
Sunderland Bridge,2022-11-13 22:15:00+00:00,0.419
Sunderland Bridge,2022-11-13 21:45:00+00:00,0.42
Sunderland Bridge,2022-11-13 22:00:00+00:00,0.42
Sunderland Bridge,2022-11-13 23:00:00+00:00,0.419
Sunderland Bridge,2022-11-13 22:45:00+00:00,0.42
Sunderland Bridge,2022-11-13 23:15:00+00:00,0.419
Sunderland Bridge,2022-11-13 23:30:00+00:00,0.419
Sunderland Bridge,2022-11-13 23:45:00+00:00,0.419
Sunderland Bridge,2022-11-12 00:00:00+00:00,0.574
Sunderland Bridge,2022-11-12 00:15:00+00:00,0.571
Sunderland Bridge,2022-11-12 00:30:00+00:00,0.569
Sunderland Bridge,2022-11-12 00:45:00+00:00,0.568
Sunderland Bridge,2022-11-12 01:00:00+00:00,0.567
Sunderland Bridge,2022-11-12 01:15:00+00:00,0.563
Sunderland Bridge,2022-11-12 01:30:00+00:00,0.56
Sunderland Bridge,2022-11-12 01:45:00+00:00,0.556
Sunderland Bridge,2022-11-12 02:00:00+00:00,0.553
Sunderland Bridge,2022-11-12 02:15:00+00:00,0.551
Sunderland Bridge,2022-11-12 02:30:00+00:00,0.549
Sunderland Bridge,2022-11-12 02:45:00+00:00,0.546
Sunderland Bridge,2022-11-12 03:00:00+00:00,0.544
Sunderland Bridge,2022-11-12 03:15:00+00:00,0.541
Sunderland Bridge,2022-11-12 03:30:00+00:00,0.539
Sunderland Bridge,2022-11-12 03:45:00+00:00,0.535
Sunderland Bridge,2022-11-12 04:00:00+00:00,0.533
Sunderland Bridge,2022-11-12 04:15:00+00:00,0.53
Sunderland Bridge,2022-11-12 04:30:00+00:00,0.528
Sunderland Bridge,2022-11-12 04:45:00+00:00,0.525
Sunderland Bridge,2022-11-12 05:00:00+00:00,0.524
Sunderland Bridge,2022-11-12 05:15:00+00:00,0.52
Sunderland Bridge,2022-11-12 05:30:00+00:00,0.517
Sunderland Bridge,2022-11-12 05:45:00+00:00,0.516
Sunderland Bridge,2022-11-12 06:00:00+00:00,0.515
Sunderland Bridge,2022-11-12 06:15:00+00:00,0.513
Sunderland Bridge,2022-11-12 06:30:00+00:00,0.513
Sunderland Bridge,2022-11-12 06:45:00+00:00,0.511
Sunderland Bridge,2022-11-12 07:00:00+00:00,0.51
Sunderland Bridge,2022-11-12 07:15:00+00:00,0.508
Sunderland Bridge,2022-11-12 07:30:00+00:00,0.505
Sunderland Bridge,2022-11-12 07:45:00+00:00,0.504
Sunderland Bridge,2022-11-12 08:00:00+00:00,0.503
Sunderland Bridge,2022-11-12 08:15:00+00:00,0.501
Sunderland Bridge,2022-11-12 08:30:00+00:00,0.5
Sunderland Bridge,2022-11-12 08:45:00+00:00,0.499
Sunderland Bridge,2022-11-12 09:00:00+00:00,0.496
Sunderland Bridge,2022-11-12 09:15:00+00:00,0.495
Sunderland Bridge,2022-11-12 09:30:00+00:00,0.492
Sunderland Bridge,2022-11-12 09:45:00+00:00,0.491
Sunderland Bridge,2022-11-12 10:00:00+00:00,0.488
Sunderland Bridge,2022-11-12 10:15:00+00:00,0.488
Sunderland Bridge,2022-11-12 10:30:00+00:00,0.485
Sunderland Bridge,2022-11-12 10:45:00+00:00,0.483
Sunderland Bridge,2022-11-12 11:00:00+00:00,0.481
Sunderland Bridge,2022-11-12 11:15:00+00:00,0.48
Sunderland Bridge,2022-11-12 11:30:00+00:00,0.479
Sunderland Bridge,2022-11-12 11:45:00+00:00,0.479
Sunderland Bridge,2022-11-12 12:00:00+00:00,0.477
Sunderland Bridge,2022-11-12 12:15:00+00:00,0.476
Sunderland Bridge,2022-11-12 12:30:00+00:00,0.475
Sunderland Bridge,2022-11-12 12:45:00+00:00,0.474
Sunderland Bridge,2022-11-12 13:00:00+00:00,0.474
Sunderland Bridge,2022-11-12 13:15:00+00:00,0.473
Sunderland Bridge,2022-11-12 13:30:00+00:00,0.473
Sunderland Bridge,2022-11-12 13:45:00+00:00,0.473
Sunderland Bridge,2022-11-12 14:00:00+00:00,0.474
Sunderland Bridge,2022-11-12 14:15:00+00:00,0.474
Sunderland Bridge,2022-11-12 14:30:00+00:00,0.475
Sunderland Bridge,2022-11-12 14:45:00+00:00,0.474
Sunderland Bridge,2022-11-12 15:00:00+00:00,0.475
Sunderland Bridge,2022-11-12 15:15:00+00:00,0.474
Sunderland Bridge,2022-11-12 15:30:00+00:00,0.473
Sunderland Bridge,2022-11-12 15:45:00+00:00,0.472
Sunderland Bridge,2022-11-12 16:00:00+00:00,0.469
Sunderland Bridge,2022-11-12 16:15:00+00:00,0.468
Sunderland Bridge,2022-11-12 16:30:00+00:00,0.467
Sunderland Bridge,2022-11-12 16:45:00+00:00,0.465
Sunderland Bridge,2022-11-12 17:00:00+00:00,0.464
Sunderland Bridge,2022-11-12 17:15:00+00:00,0.463
Sunderland Bridge,2022-11-12 17:30:00+00:00,0.461
Sunderland Bridge,2022-11-12 17:45:00+00:00,0.46
Sunderland Bridge,2022-11-12 18:00:00+00:00,0.458
Sunderland Bridge,2022-11-12 18:15:00+00:00,0.458
Sunderland Bridge,2022-11-12 18:30:00+00:00,0.458
Sunderland Bridge,2022-11-12 18:45:00+00:00,0.457
Sunderland Bridge,2022-11-12 19:00:00+00:00,0.456
Sunderland Bridge,2022-11-12 19:15:00+00:00,0.456
Sunderland Bridge,2022-11-12 19:30:00+00:00,0.456
Sunderland Bridge,2022-11-12 19:45:00+00:00,0.456
Sunderland Bridge,2022-11-12 20:00:00+00:00,0.456
Sunderland Bridge,2022-11-12 20:15:00+00:00,0.455
Sunderland Bridge,2022-11-12 20:30:00+00:00,0.455
Sunderland Bridge,2022-11-12 20:45:00+00:00,0.455
Sunderland Bridge,2022-11-12 21:00:00+00:00,0.455
Sunderland Bridge,2022-11-12 21:15:00+00:00,0.455
Sunderland Bridge,2022-11-12 21:30:00+00:00,0.454
Sunderland Bridge,2022-11-12 22:30:00+00:00,0.453
Sunderland Bridge,2022-11-12 22:15:00+00:00,0.452
Sunderland Bridge,2022-11-12 22:00:00+00:00,0.453
Sunderland Bridge,2022-11-12 21:45:00+00:00,0.453
Sunderland Bridge,2022-11-12 22:45:00+00:00,0.452
Sunderland Bridge,2022-11-12 23:00:00+00:00,0.452
Sunderland Bridge,2022-11-12 23:15:00+00:00,0.452
Sunderland Bridge,2022-11-12 23:30:00+00:00,0.451
Sunderland Bridge,2022-11-12 23:45:00+00:00,0.451
Sunderland Bridge,2022-11-11 00:00:00+00:00,0.481
Sunderland Bridge,2022-11-11 00:15:00+00:00,0.482
Sunderland Bridge,2022-11-11 00:30:00+00:00,0.486
Sunderland Bridge,2022-11-11 00:45:00+00:00,0.491
Sunderland Bridge,2022-11-11 01:00:00+00:00,0.493
Sunderland Bridge,2022-11-11 01:15:00+00:00,0.5
Sunderland Bridge,2022-11-11 01:30:00+00:00,0.504
Sunderland Bridge,2022-11-11 01:45:00+00:00,0.509
Sunderland Bridge,2022-11-11 02:00:00+00:00,0.514
Sunderland Bridge,2022-11-11 02:15:00+00:00,0.517
Sunderland Bridge,2022-11-11 02:30:00+00:00,0.524
Sunderland Bridge,2022-11-11 02:45:00+00:00,0.529
Sunderland Bridge,2022-11-11 03:00:00+00:00,0.533
Sunderland Bridge,2022-11-11 03:15:00+00:00,0.54
Sunderland Bridge,2022-11-11 03:30:00+00:00,0.548
Sunderland Bridge,2022-11-11 03:45:00+00:00,0.559
Sunderland Bridge,2022-11-11 04:00:00+00:00,0.567
Sunderland Bridge,2022-11-11 04:15:00+00:00,0.575
Sunderland Bridge,2022-11-11 04:30:00+00:00,0.58
Sunderland Bridge,2022-11-11 04:45:00+00:00,0.587
Sunderland Bridge,2022-11-11 05:00:00+00:00,0.592
Sunderland Bridge,2022-11-11 05:15:00+00:00,0.597
Sunderland Bridge,2022-11-11 05:30:00+00:00,0.6
Sunderland Bridge,2022-11-11 05:45:00+00:00,0.6
Sunderland Bridge,2022-11-11 06:00:00+00:00,0.599
Sunderland Bridge,2022-11-11 06:15:00+00:00,0.597
Sunderland Bridge,2022-11-11 06:30:00+00:00,0.596
Sunderland Bridge,2022-11-11 06:45:00+00:00,0.592
Sunderland Bridge,2022-11-11 07:00:00+00:00,0.588
Sunderland Bridge,2022-11-11 07:15:00+00:00,0.585
Sunderland Bridge,2022-11-11 07:30:00+00:00,0.581
Sunderland Bridge,2022-11-11 07:45:00+00:00,0.577
Sunderland Bridge,2022-11-11 08:00:00+00:00,0.576
Sunderland Bridge,2022-11-11 08:15:00+00:00,0.575
Sunderland Bridge,2022-11-11 08:30:00+00:00,0.571
Sunderland Bridge,2022-11-11 08:45:00+00:00,0.57
Sunderland Bridge,2022-11-11 09:00:00+00:00,0.57
Sunderland Bridge,2022-11-11 09:15:00+00:00,0.569
Sunderland Bridge,2022-11-11 09:30:00+00:00,0.568
Sunderland Bridge,2022-11-11 09:45:00+00:00,0.568
Sunderland Bridge,2022-11-11 10:00:00+00:00,0.567
Sunderland Bridge,2022-11-11 10:15:00+00:00,0.564
Sunderland Bridge,2022-11-11 10:30:00+00:00,0.565
Sunderland Bridge,2022-11-11 10:45:00+00:00,0.563
Sunderland Bridge,2022-11-11 11:00:00+00:00,0.56
Sunderland Bridge,2022-11-11 11:15:00+00:00,0.563
Sunderland Bridge,2022-11-11 11:30:00+00:00,0.563
Sunderland Bridge,2022-11-11 11:45:00+00:00,0.564
Sunderland Bridge,2022-11-11 12:00:00+00:00,0.564
Sunderland Bridge,2022-11-11 12:15:00+00:00,0.564
Sunderland Bridge,2022-11-11 12:30:00+00:00,0.564
Sunderland Bridge,2022-11-11 12:45:00+00:00,0.564
Sunderland Bridge,2022-11-11 13:00:00+00:00,0.564
Sunderland Bridge,2022-11-11 13:15:00+00:00,0.563
Sunderland Bridge,2022-11-11 13:30:00+00:00,0.564
Sunderland Bridge,2022-11-11 13:45:00+00:00,0.566
Sunderland Bridge,2022-11-11 14:00:00+00:00,0.566
Sunderland Bridge,2022-11-11 14:15:00+00:00,0.567
Sunderland Bridge,2022-11-11 14:30:00+00:00,0.571
Sunderland Bridge,2022-11-11 14:45:00+00:00,0.571
Sunderland Bridge,2022-11-11 15:00:00+00:00,0.571
Sunderland Bridge,2022-11-11 15:15:00+00:00,0.571
Sunderland Bridge,2022-11-11 15:30:00+00:00,0.575
Sunderland Bridge,2022-11-11 15:45:00+00:00,0.576
Sunderland Bridge,2022-11-11 16:00:00+00:00,0.579
Sunderland Bridge,2022-11-11 16:15:00+00:00,0.58
Sunderland Bridge,2022-11-11 16:30:00+00:00,0.584
Sunderland Bridge,2022-11-11 16:45:00+00:00,0.585
Sunderland Bridge,2022-11-11 17:00:00+00:00,0.588
Sunderland Bridge,2022-11-11 17:15:00+00:00,0.589
Sunderland Bridge,2022-11-11 17:30:00+00:00,0.588
Sunderland Bridge,2022-11-11 17:45:00+00:00,0.591
Sunderland Bridge,2022-11-11 18:00:00+00:00,0.591
Sunderland Bridge,2022-11-11 18:15:00+00:00,0.593
Sunderland Bridge,2022-11-11 18:30:00+00:00,0.594
Sunderland Bridge,2022-11-11 18:45:00+00:00,0.596
Sunderland Bridge,2022-11-11 19:00:00+00:00,0.596
Sunderland Bridge,2022-11-11 19:15:00+00:00,0.597
Sunderland Bridge,2022-11-11 19:30:00+00:00,0.597
Sunderland Bridge,2022-11-11 19:45:00+00:00,0.597
Sunderland Bridge,2022-11-11 20:00:00+00:00,0.593
Sunderland Bridge,2022-11-11 20:15:00+00:00,0.592
Sunderland Bridge,2022-11-11 20:30:00+00:00,0.592
Sunderland Bridge,2022-11-11 20:45:00+00:00,0.589
Sunderland Bridge,2022-11-11 21:00:00+00:00,0.589
Sunderland Bridge,2022-11-11 21:15:00+00:00,0.588
Sunderland Bridge,2022-11-11 21:30:00+00:00,0.587
